tag_name_verbose,addresses,tag_type_verbose,tag_subtype_verbose
Coinbase.com,1wGdRore2dYKG7YmfN4uQ7xYjeZxYJStyg6kXQ7Dq8xJVLU,Exchange,Mandatory KYC and AML
Nexo.io,1wGamJjysRyKYLzkNvQtrmvimCDQXrd72y1HhzBFjqGVHaQ,Exchange,Mandatory KYC and AML
Okx.com,1wGX3Cjejvnswsmauu6BjZWgHi36CLE8T95umXBC1opM23k,Exchange,Mandatory KYC and AML
Kucoin.com,1wGW2PGAWNFN11z72hvADBFpERhcpD8ZkCjC7HugRZy7CMV,Exchange,Mandatory KYC and AML
Gate.io,1wGVaJe8j7UWkQz81ZR5v83PSSjavspAxSAGcgBqMKQDha6,Exchange,Mandatory KYC and AML
Kucoin.com,1wGVPYQ8sdzszkxECea7jtwoHwViVps8oEGwiKJzNkxNASR,Exchange,Mandatory KYC and AML
Coinbase.com,1wGUxM7ip2LgvL1VKVK2UYpoEHAQTsY8ZZVqDPEoj3sDSaH,Exchange,Mandatory KYC and AML
Binance.com,1wGTejo1UsdwmXfNqw7aF6GxiF3nmLwTEgsaCt6pyLALPAB,Exchange,Mandatory KYC and AML
ChangeNow.io,1wGS9A5UZkWxiTm9uHqqLARsWdXa5zCaxShXaLWuwsaJwr7,Exchange,OTC
Kucoin.com,1wGRytb7kQqR9HJjTbA4d75qqBPmM1BQSWURWyJBEmbckuW,Exchange,Mandatory KYC and AML
Nexo.io,1wGN5pfz1uKqsrJvWBK3ed4yzGJKpiP257oJmwp2hcWjQJS,Exchange,Mandatory KYC and AML
CoinEx,1wGGUeVTraXdAj9pGj9QZkg54dxiFAGr3yWzK4PPWtZhfgN,Exchange,Mandatory KYC and AML
ChangeNow.io,1wGFe8BymjCxMLhkCxqjGZb1kKjTPj5xHV3Xj6LmP7giqcE,Exchange,OTC
HitBTC,1wGEsSej1K26KtPj6duKbRtJ7azHBYMxSgzkVA9chXcQVFT,Exchange,Optional KYC and AML
Okx.com,1wGCkATuESCf7CvjEBSpC8ct24MtjBNmsaVZRRT8XxQrY79,Exchange,Mandatory KYC and AML
Kucoin.com,1wG9cDs12n75Spr9htprrjqbMrvWx163QUrk6vojhnj9Abn,Exchange,Mandatory KYC and AML
Kucoin.com,1wG8WxiVFv2Lg1eXp6JMbbachH81xKy8GanCb6y3KS3Rg48,Exchange,Mandatory KYC and AML
Gate.io,1wG8HDFsZByJaAWAKdsDPt3t1susHRi6s77588cPMWWmcfN,Exchange,Mandatory KYC and AML
ChangeNow.io,1wG5Zn3xUuHDt56tbckqYnVuRN4bY6oThjVHm9a1bgseivo,Exchange,OTC
Okx.com,1wG4hkXpyUkdPrLfLESgNwuRRav1CKJphQBzKpkEe4hierX,Exchange,Mandatory KYC and AML
Okx.com,1wG3zLB7HqhGBqih6RQWeSLN4MobnocDqndAF9XuwNb1NQe,Exchange,Mandatory KYC and AML
ChangeNow.io,1wFzwDJdDzPUSXpwtLWee6x4GqEnfvUEDxUVG9ktNYeJBbh,Exchange,OTC
ChangeNow.io,1wFwrUPt5PRvTAuWVd3pXwKan8bJiNTeYBqv41zYRKCPEdN,Exchange,OTC
HitBTC,1wFr94HeWDH39tBdtaS16ncx1jZgxpGaNzANwkTENGHVq6P,Exchange,Optional KYC and AML
Binance.com,1wFpeQwm5jekBCr3RfwVwLNgRUTMdGvsRoL7zS43iPPt9EA,Exchange,Mandatory KYC and AML
ChangeNow.io,1wFkD69T8jes9bH2KUd3mHSVdAhdJ1maVxQ1tLtoUWHraZ7,Exchange,OTC
ChangeNow.io,1wFis8BgSWTEjqwzwNAqMaCfJ5dYqHstSJFzgTP8DxwGJrG,Exchange,OTC
HitBTC,1wFYBeyGUjsCNXW5zAPNxRh515mWUMB42qAnepQnjqCJzmz,Exchange,Optional KYC and AML
Kucoin.com,1wFY6ttriZV3X6u2jE2NuFJZWJ4rNzYtfskoUDQvfgXhpDm,Exchange,Mandatory KYC and AML
ChangeNow.io,1wFXHRFzVbxUMcehYQVtY7osQtvPnNkaZ8wLT3dUJY3U5GD,Exchange,OTC
Kucoin.com,1wFWzgtZyHZdZfJL8oyHAkeidjZdFwpxvjBbEMiruHLHN3F,Exchange,Mandatory KYC and AML
Binance.com,1wFSNe7YKqeSidnBnBgRVEAZu7Lo7K7oV73ShvNUKdDhKZS,Exchange,Mandatory KYC and AML
Okx.com,1wFEvZjyaAPuNVPKZKqWM29JETeHA5shChmcWui2TJTETDj,Exchange,Mandatory KYC and AML
OceanEx,1wFEAfXRa2cBQsgRmbonaH7CBe296NDz99xMyBupbMZ6BF3,Exchange,Mandatory KYC and AML
Binance.com,1wFEA7PyqXYM1SBa9YXDfh8VZNacxZ7d2pv2LdptBwsQ72U,Exchange,Mandatory KYC and AML
ChangeNow.io,1wF7V9yRYJQAyWSXi833xHdUpmrwH3frTMTm5cJyxSzqRDv,Exchange,OTC
ChangeNow.io,1wF5rA53GCPLoyp2xV37tcMhLZhsyc3nzsivQxvvL9Qd8WM,Exchange,OTC
Binance.com,1wF52EhBbvNbzgE1cUjKzfFgMBYemBXQwGhYzgoARXdZgwr,Exchange,Mandatory KYC and AML
Coinbase.com,1wEyVSZ7mePzobRbK5nTUF4cVSNEN9u8DHiGua8jRMmKycH,Exchange,Mandatory KYC and AML
Binance.com,1wEySg6xZ1vSnUoReap4Wr9hqgqBRhuzALvTHD3CxjdNAUJ,Exchange,Mandatory KYC and AML
Bitrue,1wEvAVTCYddhvPEFeVy9eb8qEVnC1mBwXVHNHarazWonrNB,Exchange,Optional KYC and AML
Okx.com,1wEuP5vJLMQp5ijh3ZrBuC6vyLs4DByGdBbWmN7XBEq1Fqf,Exchange,Mandatory KYC and AML
Nexo.io,1wEqEEU2V1f76W1PGJ9FncuZB8KQet4NYQD4L2VkUs9Knj4,Exchange,Mandatory KYC and AML
Kucoin.com,1wEkLXJvPei4VMs4Xo39tmqYbYYqH6PT121LjqAXWFgxqk7,Exchange,Mandatory KYC and AML
HitBTC,1wEk3aXpsq2ZRszVGBGvNNbWpkw5op2D27jXXer4ujvkda3,Exchange,Optional KYC and AML
CoinEx,1wEerBFo5nBJmpL6MYxMXwE4EeQewnzUCcppTkfxj51UoMe,Exchange,Mandatory KYC and AML
Gate.io,1wEcFgoi7KGHsyxuUmjNRFpHSE4rqoJDVMSaBdLdcYCPSiY,Exchange,Mandatory KYC and AML
Bittrex,1wEaGougUZwS6x2z8Axwbwie6R7NditLxsFTSsQJeJHgcW6,Exchange,Mandatory KYC and AML
Bybit.com,1wEYCk2w2D8UPDS7MwDK5sA6MXGwY776tUhwss6c7FzmBmi,Exchange,Mandatory KYC and AML
Coinbase.com,1wEXnixGmSb7xFNMt42tCPU6keKKqPw7paWXan2kFtWiCwn,Exchange,Mandatory KYC and AML
Kucoin.com,1wETGxMMHpvgP9awqU7kx5fh7CSKpGu6vFmBkqa2JfBNW9u,Exchange,Mandatory KYC and AML
Kucoin.com,1wEQo2mbnAKB1PtTysDLTu9aL6ZLjwKqGLaYTBXN6otksDX,Exchange,Mandatory KYC and AML
HitBTC,1wENxR47ieXmvnR76CPnds4SPwVxvhaEp4YusNKyKMQ3yVm,Exchange,Optional KYC and AML
Bybit.com,1wENo5M3WRDe9xSMWTsvrScGWw2f4KynQfLexxmBUdcnCuC,Exchange,Mandatory KYC and AML
Nexo.io,1wEM92B4kcFq19ZVBCwKdMEFERL3fbYBSQCjVnvSeSQm7dV,Exchange,Mandatory KYC and AML
Okx.com,1wEJcizKSVM3eGqeAFgCAsm52UafvxQG9cfbngJNpXrG5WB,Exchange,Mandatory KYC and AML
Nexo.io,1wEFkzpApGwqNYEnhNHGrnMAyo5h3EovGDLaJ6pdhx7b2kZ,Exchange,Mandatory KYC and AML
Kucoin.com,1wE9z3VN5kdRnNcHEPMnq4y6jRG8pBMfQu3ZRK47PphvQDQ,Exchange,Mandatory KYC and AML
Bybit.com,1wE7EXhQE27nH74LurbPR8kP1ahxWvf2dxFoieMvECQ4Txy,Exchange,Mandatory KYC and AML
Gate.io,1wE6k6c9JVE9HqkNrjDpWPzfn7ZUJGYwsK7KNzbHiUS3wzU,Exchange,Mandatory KYC and AML
Okx.com,1wE49WPDNVnKzj6nJ5jy8zCXAZbBZdadqMj6rEy4hALW7pZ,Exchange,Mandatory KYC and AML
Gate.io,1wE1JCfeeBPDZXeHU5TDsy8m7RdopDCsBbJoPMMW19PgPG6,Exchange,Mandatory KYC and AML
CoinEx,1wDruCQijFcDMWSKFC41iWVoQLDMk6bUb4G316jYngXC2BG,Exchange,Mandatory KYC and AML
Okx.com,1wDo42vjFTEu4iujahMqmgJKhwwqySeaBiMGpSvnscX7VDN,Exchange,Mandatory KYC and AML
Bybit.com,1wDghJbrm7AisMY1tC8gN7SSuv31JePb44h9B7SaPr7A7MY,Exchange,Mandatory KYC and AML
Kucoin.com,1wDcYxcD7KdgZpYsA5pYQPofnbXaVyjRVMscbY8dyD5cSZN,Exchange,Mandatory KYC and AML
Kucoin.com,1wDYqqfMtkT1PmqG6ETMGwFVwhQFysVyQi5WUnceAnYCjpo,Exchange,Mandatory KYC and AML
CoinEx,1wDXdLDHH24nmhxynsbDMyVn4ASLT46FSNYQ93uYQFz8cY6,Exchange,Mandatory KYC and AML
HitBTC,1wDXEgnbU7GTDnjUSt6fYGGE6ArJPa3eiGL4rAWNsYiL8mB,Exchange,Optional KYC and AML
Coinbase.com,1wDWsjDwTc71z31r34YE4kJMPh9c3wWBrkGbgiYhneUMiQm,Exchange,Mandatory KYC and AML
ChangeNow.io,1wDWnKUsRD5ZMmgTejms6K9x8H6257n1dxX9zpx67EF3PDq,Exchange,OTC
Gate.io,1wDUJ9giS4g25DkgsNYdqS7SwbKjU9aK2f4PJvuYP6HGjAD,Exchange,Mandatory KYC and AML
HitBTC,1wDNYjHTNaG5EUyKQZXwcsShkHytbBjydBGCmw4gKxagPqT,Exchange,Optional KYC and AML
Kucoin.com,1wDNHiURyj5jp4wSc5XPmvTVMVYGE1TU4nVUB2fMVKrwEyv,Exchange,Mandatory KYC and AML
Kucoin.com,1wDM1Goa4Hwa56Ytxtd35y1LEzaiJkxSeb5dwvmhQfQMkWd,Exchange,Mandatory KYC and AML
HitBTC,1wDBSBpGsDQRnSfPoSiBVsd68FdaFtzvuSpFXAoSTneWABg,Exchange,Optional KYC and AML
Okx.com,1wDALYtGwtos3KHUNnpbtwzLsSsaFqceESeesqma9N2nA9y,Exchange,Mandatory KYC and AML
HitBTC,1wD6E4sZPXQz7JQ934M988taFpJmMJZPmsvuQHzJwcpxEsU,Exchange,Optional KYC and AML
Kucoin.com,1wD5aBpm4rHdn9odGH7oYykahLAAG6Z52HCNcx9tRPQpmxZ,Exchange,Mandatory KYC and AML
Kucoin.com,1wD3UK76hAZhGr3P7vU8YAvroehHwzFkrmRdLXf6gNmzpS5,Exchange,Mandatory KYC and AML
Bybit.com,1wCyb2m6jnfhS1ZNbVE8QAix27bxPcyf7fbSpkdoHwjJSYb,Exchange,Mandatory KYC and AML
Okx.com,1wCxdCqkYL9qpZ2QjBVt8mKc1Y9UeQRVAs5mzdhL6jtD9Kd,Exchange,Mandatory KYC and AML
Kucoin.com,1wCx9HKSVtJ6Vva3LbgETSbec8P7ZFbd3ZnDEngod7hzqBh,Exchange,Mandatory KYC and AML
Nexo.io,1wCux7wpwfwzEDQ7sWoGxsxkiQHgDeUe82HgoUxUN97Rb9b,Exchange,Mandatory KYC and AML
Coinbase.com,1wCrb24Xdaxwj2QjnHYDZ8vXDyTJSGBxp1Y6jvxYTEuUukU,Exchange,Mandatory KYC and AML
Kucoin.com,1wCnrGpaMRtbvurtJZj9f4FqgJPTF1u8Va3X9bkjDp8mweY,Exchange,Mandatory KYC and AML
Kucoin.com,1wCmZg2aJHANRMP9m2esvqn1wfxQAEZkaCXFr4acp3uuCAU,Exchange,Mandatory KYC and AML
Binance.com,1wCj9Er3icjEdq7Gg7Vzqj8b8gpmi7XtugLYbACq8EeQpfW,Exchange,Mandatory KYC and AML
Nexo.io,1wCiJUrc8jqJbhPwcVcY4KTcHyMwpxe8h5KUwCqVdeVsKD7,Exchange,Mandatory KYC and AML
HitBTC,1wCY5Uvsi6WbZRynZ3UCixx56CaXcdUDZS6HKDgnVEjmYP3,Exchange,Optional KYC and AML
Binance.com,1wCXGaCJGTV8X5TwstBenNm1BpLwBB32sEQo1sYxS4PTTCb,Exchange,Mandatory KYC and AML
Kucoin.com,1wCTf1tqag8GeHRaYPGqjpk39BAHaaFb8DtmAu9RYGUjHYz,Exchange,Mandatory KYC and AML
Bybit.com,1wCRRgVXWGykF18Hc3ok2kFKEpfHeH47LAWpxYuhgLyQSdf,Exchange,Mandatory KYC and AML
CoinEx,1wCRGfbQywAeBAbmxMfJZ4WJ49WK24fPC4G6xwdZrXbn7uP,Exchange,Mandatory KYC and AML
Nexo.io,1wCQ5MEW9MhCEpt2uFKowDtRAihcjGnqxweTJ5dEYt9HFcD,Exchange,Mandatory KYC and AML
Okx.com,1wCPqSDhLAajfDTs58cSEu4TLV31L5ZHNBQsxejwQqihFUa,Exchange,Mandatory KYC and AML
Kucoin.com,1wCK6y93xg7NdfKDT9jLSRbQmHUJMyuZTgxHXY5KxmXJ9fi,Exchange,Mandatory KYC and AML
Bybit.com,1wCGwK6eCrGTLSsFG7EAAHPa28BZWuoHH8aF8uW294FAVS9,Exchange,Mandatory KYC and AML
Bittrex,1wCCsKMg3NSBH6EhmWGyzyWTZGrCmxVQu34e1uwZMToN3hq,Exchange,Mandatory KYC and AML
Bybit.com,1wC8YPM6x2T6S27RMXESd8P8ySNQxhPv6Sinzcn3c44UnKX,Exchange,Mandatory KYC and AML
Kucoin.com,1wBzWJhBbygUnaZyCYD3LXe9DzmgjapMDqkJCSvSprruQ9R,Exchange,Mandatory KYC and AML
ChangeNow.io,1wBwhN2PMWXHrF9eA1FvWz61YcLMVMFBH2Uftd7SfjTPpb2,Exchange,OTC
CoinEx,1wBvFqnZzhhPNz97m5P2KNvDM9ycd5tiWXibwnvnXX4dxz8,Exchange,Mandatory KYC and AML
Coinbase.com,1wBtztte7TPW6PfjEmcDs6WngENYSw8zsXYzhxAVmMEq4U5,Exchange,Mandatory KYC and AML
Binance.com,1wBppTdoiJNVLRCCMdPz7KgKVTUwGr8LmFfogr6X45UMsFA,Exchange,Mandatory KYC and AML
ChangeNow.io,1wBoR5aKXGpvqvB1D7Zcz3EyrT4HXwLzxHVkEiGCsfGUGoS,Exchange,OTC
CoinEx,1wBoN2EXgj6o2YzparnHrVZopzZ9e5QyywiaNhjYvc4fGcX,Exchange,Mandatory KYC and AML
ChangeNow.io,1wBkr1ASZRka831gHz5ou1SEAHzvresJq3PQmwubAePm39E,Exchange,OTC
Okx.com,1wBfGqo5YwREhMdGfhw7THjgtLAaaJgYBAKAM3sPNPZdHvk,Exchange,Mandatory KYC and AML
Kucoin.com,1wBap9V3GvuVmeL7aNgurMieB7HGuW3VaAPD7cudnRRdhaA,Exchange,Mandatory KYC and AML
Okx.com,1wBabLKNugeS56k88vu3Urgze2zafiQnqNsFcu246b5S9yH,Exchange,Mandatory KYC and AML
Kucoin.com,1wBXB6PQMSwL4Vtm7mFu1vd2LawJroqZpvNV9oeNa3YVDu5,Exchange,Mandatory KYC and AML
Okx.com,1wBWJrQdMoUMxJxYuP1GxDxr3mjSST6rhswG5Hmg8dLZrrd,Exchange,Mandatory KYC and AML
Coinbase.com,1wBPRTo8KHHgjnRU69QAtHkCaYoqtEUQEDLMayFXu7mAvSG,Exchange,Mandatory KYC and AML
Bybit.com,1wBLB5RMMPjcDmXiBvV9ra999DgEdxdNHELzuVt8hz8C2cd,Exchange,Mandatory KYC and AML
Kucoin.com,1wBGPppqkUtJJMqhARkFq1P9JowYCBmxCxVYggS6y5MYfkp,Exchange,Mandatory KYC and AML
Okx.com,1wBAefKhGbCkujqBWR4Jfdbhn4Sr9bGfcQBKV7qKMVemWKe,Exchange,Mandatory KYC and AML
ChangeNow.io,1wB75t78m4vXMxPnH62cQoMu4VbsFJPTXDmUP2dcJqrASGU,Exchange,OTC
HitBTC,1wB4mUgLb1k33wWTGHPbVvcqLheqUDuCUj9UraSTKdpKGgv,Exchange,Optional KYC and AML
ChangeNow.io,1wAxBFW1CCBogoRzJo5QAvDrPRrcb8Pp6GAfDyRNMZqCbvj,Exchange,OTC
Okx.com,1wAu9fhL2qBKnfTQSMJomjrY8Jq4GA1N2uK71oyQWer3E5V,Exchange,Mandatory KYC and AML
Kucoin.com,1wArPCzJk22nCpuwW4JJdSqubrjNAFXXDBQrosir8Z9AwJY,Exchange,Mandatory KYC and AML
Gate.io,1wAocmuozXoGhwsMichcr2QMYAfBpnvYpgL7rcPdagWaznP,Exchange,Mandatory KYC and AML
Kucoin.com,1wAoAnVQKdL3ARr2vRH2YFPx2YdgWuWcVRQdPtBfMs1DaY4,Exchange,Mandatory KYC and AML
Coinbase.com,1wAh45gNxyoRtosEjkskVWf3ANDp7PabDnnLui8rsUqDu6v,Exchange,Mandatory KYC and AML
CoinEx,1wAYMk8ivRYq8RbitFPhAGjj9E6SJm6VHjKqWqcu9nQVj6x,Exchange,Mandatory KYC and AML
Okx.com,1wAXRGmXhuhXGHd4hosUsJiznP45FLJqPeAeFVbG5eGdRnX,Exchange,Mandatory KYC and AML
Nexo.io,1wATzrugfP2LDRFAoZXi4h46WNvYBNQv27ir5NRR57v6KGj,Exchange,Mandatory KYC and AML
ChangeNow.io,1wARkQYBCDcycFLcdVenhdr5GXPprv4PbNGtwg7iZi3comD,Exchange,OTC
CoinEx,1wAN9KVPCZYbxnBGM7Wr9Y3NLXQsRFPa986F8n4fkzz1ze1,Exchange,Mandatory KYC and AML
ChangeNow.io,1wACK61GwmwEV86zF2q8xjMMnDQfrxzE5Vxr6kdNQJM4jmC,Exchange,OTC
Kucoin.com,1wAAacicbNCmyCWBZ9GmTNCURD5QRjQgmqkGhAoE6xcpmiL,Exchange,Mandatory KYC and AML
Nexo.io,1wA7ajQy37GFtrmhNrCbi2cDkgExKKBRxNq7hwGwkrhxcot,Exchange,Mandatory KYC and AML
BingX,1w9zRkGx85kvXKzGnxRYhTtTAW9Mm9q46Bs34n8VUbnRMMV,Exchange,Optional KYC and AML
Kucoin.com,1w9wLeGp7AE4xFxVF7RSH3egbQjpcjFUB9dkkHYKhm2yJKM,Exchange,Mandatory KYC and AML
CoinEx,1w9rVT7VatErw1pQwMfCBNgEmmQmvkC8g9oZxtvEjjrVGDy,Exchange,Mandatory KYC and AML
Okx.com,1w9pZfm7VEzPCcAxhpmu6QeptxkVM4YXVVBLHz38ECwiCoz,Exchange,Mandatory KYC and AML
Okx.com,1w9fDe2G7oycnGh29Xz42zQZ4YwpW2GjfuMusnNhYzmwuyV,Exchange,Mandatory KYC and AML
Bybit.com,1w9dUvoGe6yFMBbBTL5J1uV8uMEmD5QxaB4GFNyRsj4wQhe,Exchange,Mandatory KYC and AML
Okx.com,1w9a58xBCLfSLnZcmreKxP1GhaCi4Zu7FR4bkJSarRybEJ3,Exchange,Mandatory KYC and AML
Hotbit,1w9VKXY4pXDn6x4WevhZhpZHjZSUHvErEL9RNEGDXKDbpWj,High Risk Organization,High Risk Exchanges
Bybit.com,1w9NTBYt18tcy1DMFfdBG8n3EEPHjhC9n3ZxrbMb6n9wD7F,Exchange,Mandatory KYC and AML
Gate.io,1w9NNNxDCXCQccwkyoCLdbzzHwvDEQV7meKuD1uNiqeffep,Exchange,Mandatory KYC and AML
Okx.com,1w9Mg9rXnTfVVHHnps2EwfKfjZCQg4pKo9wUWCokJftUcGP,Exchange,Mandatory KYC and AML
ChangeNow.io,1w9DMxcGugJXcUENWtWbbjAxkAX4DUdzDSgLvNWHxRvMdsE,Exchange,OTC
Okx.com,1w993PFTiM18QkmQFij1wH8iqWzdYTHywpsLzv8YEMRQ4PV,Exchange,Mandatory KYC and AML
Coinbase.com,1w96oYWi99cKmimp9W7JLX9TUER3SXcCAMM4HCkDLFwermM,Exchange,Mandatory KYC and AML
Kucoin.com,1w9659qaCfGfi3NdzSCN75efY5fKVFCCTy3PcC6nhkm6yV3,Exchange,Mandatory KYC and AML
Okx.com,1w95rJYPXzgH9YfLZvrM2LvsuqNE3ZghUsufXA6i4YUKGo2,Exchange,Mandatory KYC and AML
Gate.io,1w93Rvqdydepx9aWxMiiXyoAHfK8LrawVn7gM8HxwgUoKYJ,Exchange,Mandatory KYC and AML
Kucoin.com,1w933Kw9ikgsMXDqV5ePvzqr4zoQAb7SPz8mtEzU3USUADw,Exchange,Mandatory KYC and AML
Kucoin.com,1w91dogkaekKpSQ4z8o7SsDtWjAeaE1TAr4RHgdgSw6ymcL,Exchange,Mandatory KYC and AML
Okx.com,1w8waT6ckQc3KenfjYg2Eoatm9DzDQTihneFTnJhGwfrKq2,Exchange,Mandatory KYC and AML
HitBTC,1w8wZQ6hXNvbaZsKZ9U2HeZA9wNFJXr58Zy8G3NBq1rXsDm,Exchange,Optional KYC and AML
Kucoin.com,1w8veFiyVa9w3kyJLtoi25yeFBT9vwsUEGHe66zFm9axaGA,Exchange,Mandatory KYC and AML
Kucoin.com,1w8v9JkmzRCWgcUsVRxhCAQJqqsRRfd2PSyRx59E5tVhj1E,Exchange,Mandatory KYC and AML
Nexo.io,1w8tiLEvJmy9czDZDuo32mH2S7NeGoRiV2w6pKt5mUrHsdj,Exchange,Mandatory KYC and AML
Kucoin.com,1w8tGUS96XwizSLTTUvCi1PozhzUATabf712w9oEKYUb7Nc,Exchange,Mandatory KYC and AML
Okx.com,1w8t2Scc4QyMr5ZprrHuFCP9xLJxpAcBowosEfCMdEBRSpJ,Exchange,Mandatory KYC and AML
Gate.io,1w8sTFu4jDwzZTJsN7g3t6JTx6HHdC5an8XV961UDRg7MzV,Exchange,Mandatory KYC and AML
Kucoin.com,1w8rB2tURPjLSwh8ZjxoLEFtHk9MAaWFVNqh8A82mXVmMdn,Exchange,Mandatory KYC and AML
Kucoin.com,1w8quhmktzHspNQSC6duEC5UNbuSqEkxS7hVr8sacWozHmU,Exchange,Mandatory KYC and AML
Coinbase.com,1w8pP1BVXHWC39REM7Waho4892qLpyQcUueQfwDipnFjoP5,Exchange,Mandatory KYC and AML
Kucoin.com,1w8hh8c93PMu7Jwauw2ezaoa7RMMoYn99atHgun4uP5qg8r,Exchange,Mandatory KYC and AML
Bybit.com,1w8gg8yoEnR3VX5yRVgiUQEzsZ4wVsHLwZX5ocAszhnQ977,Exchange,Mandatory KYC and AML
Hotbit,1w8co9YmLHeGM8y8ixEuLD52wkcM2hVjNVMJWqyhnW6xtMW,High Risk Organization,High Risk Exchanges
Hotbit,1w8a1Fy9JmGhCRJLcWyHGWtY5y755sL2MotQgYPztcVQ1MY,High Risk Organization,High Risk Exchanges
Okx.com,1w8Xz8ksj6NTiYBgVDRn5MAx2v3FwwJSNGJVYY6frioMcdq,Exchange,Mandatory KYC and AML
CoinEx,1w8XjE4fLXApmmrB5whAQgdKYStPxNcfULDhcxQoNTL1PiV,Exchange,Mandatory KYC and AML
Coinbase.com,1w8WoFqayRqGFfrLNipaVEwYpWsdEPoaUCQews44z9QfcnJ,Exchange,Mandatory KYC and AML
Kucoin.com,1w8WYk5Z8swYG45GvzNmCwBjaStGH2vEbTAdfpssL9h6T2W,Exchange,Mandatory KYC and AML
Okx.com,1w8T6WWoQwTEzXMSYiFQX98TriFz61f9fsC3j1931uxmSda,Exchange,Mandatory KYC and AML
Phemex,1w8SGJDb41MDgHKTKHYsC9pWzrBCAfXX8DaL6GtjV9zFbiF,Exchange,Optional KYC and AML
Kucoin.com,1w8RMvtAKC7UU3A96rLpyarLiqBNNoAdgeazNbiFtQo1hzW,Exchange,Mandatory KYC and AML
Bybit.com,1w8NCAoyEkn1Gc4gApHfgZVgbPgwLozQwZ278EqbWkp85XM,Exchange,Mandatory KYC and AML
ChangeNow.io,1w8N28CmHAMuv2Uhd4JPkFAuxZy8DVcFrEgK3npSryiC2Ne,Exchange,OTC
Okx.com,1w8EbyS2qb2LbzvsZT7QmLC8kLD3P38MxV9NGbXAy8CzsyZ,Exchange,Mandatory KYC and AML
Kucoin.com,1w89Hm1mzAxaFYub4wpiXNvuWq6se67VEyLRNWRh7D9gmpJ,Exchange,Mandatory KYC and AML
Kucoin.com,1w87qVHJE65mBzz5Ly8AW6b4BwPTZrfGNimJgLGfdUp9Q9N,Exchange,Mandatory KYC and AML
Okx.com,1w87h8ZqGGjee5fUSHir5jwKKbnu8xYzn4TcpEcPpgYVLz1,Exchange,Mandatory KYC and AML
Bybit.com,1w83U5RfTbsbHyMcXSL9dat6NMRyvsXyc71cD7GNKRDinBa,Exchange,Mandatory KYC and AML
Nexo.io,1w81dZK7JEbEM16e8HQ7cUrvJxon4E5bzRbFRj6pWA6S3kK,Exchange,Mandatory KYC and AML
BingX,1w7x19xTF6yuXfSLiKMwrzhDKWo8mHFcnT8NUSFGDMVr7BZ,Exchange,Optional KYC and AML
Kucoin.com,1w7wmRAGiZy8M9CxZfbAsdQb8XqUdFBVdv7WFB8pbj7SPX1,Exchange,Mandatory KYC and AML
Kucoin.com,1w7mWdNqViHUyJRyYhTB9YLzoZpVoWLdRE7ewudE5VA7hP9,Exchange,Mandatory KYC and AML
Nexo.io,1w7koJUYYsP4V5CuLciYGuYGwkBEdDFLHzXaaTH8urKfiX6,Exchange,Mandatory KYC and AML
Coinbase.com,1w7kmnGCJpyQh9vDpCoSdsijeqFTshGmcXB9B6WbTRXkC5t,Exchange,Mandatory KYC and AML
ChangeNow.io,1w7acdvw5biesLCNMSLw7uKMSSjwGR3r6GZjt9UKE7axXno,Exchange,OTC
ChangeNow.io,1w7aNp1B7bC4QNfm318W8WZRec5jqFqULg4LLUn15heHTat,Exchange,OTC
Kucoin.com,1w7WagS8G4qfpJHSkhbCsrg1vFsJnajpJDATpXF3L2jxLCy,Exchange,Mandatory KYC and AML
Gate.io,1w7RCSyjNWvrZbkz4ats8sgQAGXFa2dM5Un6USeva8wnJ9x,Exchange,Mandatory KYC and AML
Nexo.io,1w7RBhjfeJVJgh57xTECbvH4WxA6PzBfvK5VDi51p67occB,Exchange,Mandatory KYC and AML
Coinbase.com,1w7NuGfCE5rr69Jt3jBu1FWXJiZHpep1CcySbtsRLiUGAym,Exchange,Mandatory KYC and AML
Kucoin.com,1w7LPaEPMwxBTgdabE7iiRBFtbFMM4q5AXPYXR2bLWmDiRJ,Exchange,Mandatory KYC and AML
Gate.io,1w7LN52mc9z6QT91kbaPaEsWfg61eF2vuWBAocNuGEs3VGG,Exchange,Mandatory KYC and AML
Kucoin.com,1w7Gkj7DDbtBoNsv2uvuwBZTurpxuPe72MydfmAVbpU2btP,Exchange,Mandatory KYC and AML
Gate.io,1w7FfdasWJUoQu6vbxPPVD1UYk8aHyysq2UFvfoW2C34pWd,Exchange,Mandatory KYC and AML
Bybit.com,1w7DEps6PZxyjUh52Yjwp6i6hRaiEhBMwKusxLfCeftR1on,Exchange,Mandatory KYC and AML
Zb.com,1w7A1jcC6GzbQ9rEy4NkmcKWLL8aZwq1PznL5ci99mM8R8x,Exchange,Optional KYC and AML
HitBTC,1w6xbZxtxmNoMDNcSxS8Q1SP5fvveVb4cWoVcRZuSFzHC3N,Exchange,Optional KYC and AML
OceanEx,1w6qUorLN1GrUvu1Gb6nqBt4p9RoWaKeyhKzKmCbYTEGauL,Exchange,Mandatory KYC and AML
Okx.com,1w6qTaPRCmCEjqgz6DAkMQB1mUPiGngfABkN4Usg9oLQvGW,Exchange,Mandatory KYC and AML
Kucoin.com,1w6pdQxNstS24R1ToptRPEn7qvt3LsFogaDCciqyFaj4iTC,Exchange,Mandatory KYC and AML
Okx.com,1w6nmYS5q537XxKbj2iAVhU7ubNviKpvdnB1eeDm9BvppYc,Exchange,Mandatory KYC and AML
